"","data","rodada","publico","time_man","time_vis"
"4577","2014-09-14","21","15739","Atlético-PR","EC Vitória"
"4578","2014-09-14","21","11873","Atlético-MG","Grêmio"
"4579","2014-09-14","21","7915","Criciúma EC","Goiás EC"
"4580","2014-09-18","22","6438","EC Vitória","Fluminense"
"4581","2014-09-18","22","17850","Cruzeiro","Atlético-PR"
"4582","2014-09-18","22","7440","Figueirense FC","Criciúma EC"
"4583","2014-09-18","22","14581","Sport Recife","Internacional"
"4584","2014-09-18","22","5216","Botafogo","EC Bahia"
"4585","2014-09-18","22","19350","Palmeiras","Flamengo"
"4586","2014-09-18","22","16201","Coritiba FC","São Paulo"
"4587","2014-09-19","22","3441","Goiás EC","Atlético-MG"
"4588","2014-09-19","22","25724","Corinthians","Chapecoense"
"4589","2014-09-19","22","18834","Grêmio","Santos FC"
"4590","2014-09-20","23","17305","Atlético-PR","Internacional"
"4591","2014-09-21","23","8548","Criciúma EC","Botafogo"
"4592","2014-09-21","23","41666","Flamengo","Fluminense"
"4593","2014-09-21","23","13180","Sport Recife","Coritiba FC"
"4594","2014-09-21","23","34688","Corinthians","São Paulo"
"4595","2014-09-21","23","49534","Cruzeiro","Atlético-MG"
"4596","2014-09-21","23","25192","EC Vitória","EC Bahia"
"4597","2014-09-21","23","5571","Santos FC","Figueirense FC"
"4598","2014-09-21","23","16759","Grêmio","Chapecoense"
"4599","2014-09-21","23","7845","Goiás EC","Palmeiras"
"4600","2014-09-25","24","9521","Coritiba FC","Cruzeiro"
"4601","2014-09-25","24","15701","Internacional","Criciúma EC"
"4602","2014-09-25","24","13360","EC Bahia","Sport Recife"
"4603","2014-09-25","24","6610","Chapecoense","Atlético-PR"
"4604","2014-09-25","24","6840","Fluminense","Grêmio"
"4605","2014-09-25","24","16571","São Paulo","Flamengo"
"4606","2014-09-25","24","10245","Figueirense FC","Corinthians"
"4607","2014-09-26","24","7056","Botafogo","Goiás EC"
"4608","2014-09-26","24","14907","Palmeiras","EC Vitória"
"4609","2014-09-26","24","16772","Atlético-MG","Santos FC"
"4610","2014-09-27","25","22248","Sport Recife","Cruzeiro"
"4611","2014-09-27","25","5364","Chapecoense","Criciúma EC"
"4612","2014-09-28","25","16076","São Paulo","Fluminense"
"4613","2014-09-28","25","12498","Botafogo","Grêmio"
"4614","2014-09-28","25","19667","Atlético-PR","Corinthians"
"4615","2014-09-28","25","20877","Atlético-MG","EC Vitória"
"4616","2014-09-28","25","36826","EC Bahia","Flamengo"
"4617","2014-09-28","25","9694","Santos FC","Goiás EC"
"4618","2014-09-28","25","24522","Internacional","Coritiba FC"
"4619","2014-09-28","25","6787","Figueirense FC","Palmeiras"
"4620","2014-10-03","26","14299","Palmeiras","Chapecoense"
"4621","2014-10-04","26","37204","Flamengo","Santos FC"
"4622","2014-10-04","26","9476","Fluminense","EC Bahia"
"4623","2014-10-04","26","9508","Coritiba FC","Atlético-PR"
"4624","2014-10-04","26","9505","EC Vitória","Botafogo"
"4625","2014-10-04","26","43653","Grêmio","São Paulo"
"4626","2014-10-04","26","29238","Corinthians","Sport Recife"
"4627","2014-10-04","26","51994","Cruzeiro","Internacional"
"4628","2014-10-04","26","8309","Criciúma EC","Atlético-MG"
"4629","2014-10-05","26","2306","Goiás EC","Figueirense FC"
"4630","2014-10-09","27","10200","Botafogo","Palmeiras"
"4631","2014-10-09","27","9795","São Paulo","Atlético-PR"
"4632","2014-10-09","27","10930","Coritiba FC","Criciúma EC"
"4633","2014-10-09","27","8422","EC Vitória","Goiás EC"
"4634","2014-10-09","27","32958","Cruzeiro","Corinthians"
"4635","2014-10-09","27","11659","Grêmio","Sport Recife"
"4636","2014-10-09","27","15727","Figueirense FC","Flamengo"
"4637","2014-10-10","27","11933","Fluminense","Atlético-MG"
"4638","2014-10-10","27","6184","Santos FC","EC Bahia"
"4639","2014-10-10","27","17230","Chapecoense","Internacional"
"4640","2014-06-01","28","37119","Corinthians","Botafogo"
"4641","2014-10-11","28","1392","Goiás EC","Coritiba FC"
"4642","2014-10-12","28","26940","Palmeiras","Grêmio"
"4643","2014-10-12","28","42171","Flamengo","Cruzeiro"
"4644","2014-10-12","28","15288","Atlético-MG","São Paulo"
"4645","2014-10-12","28","22162","EC Bahia","Chapecoense"
"4646","2014-10-12","28","24655","Internacional","Fluminense"
"4647","2014-10-12","28","10895","Sport Recife","EC Vitória"
"4648","2014-10-12","28","14185","Atlético-PR","Figueirense FC"
"4649","2014-10-12","28","9076","Criciúma EC","Santos FC"
"4650","2014-10-18","29","13472","Fluminense","Criciúma EC"
"4651","2014-10-18","29","21961","São Paulo","EC Bahia"
"4652","2014-10-18","29","3044","Goiás EC","Grêmio"
"4653","2014-10-19","29","20558","Atlético-MG","Chapecoense"
"4654","2014-10-19","29","30695","Palmeiras","Santos FC"
"4655","2014-10-19","29","18908","Atlético-PR","Flamengo"
"4656","2014-10-19","29","33641","Internacional","Corinthians"
"4657","2014-10-19","29","4126","Figueirense FC","Coritiba FC"
"4658","2014-10-19","29","3059","Botafogo","Sport Recife"
"4659","2014-10-19","29","18366","EC Vitória","Cruzeiro"
"4660","2014-10-22","30","5961","EC Bahia","Atlético-MG"
"4661","2014-10-22","30","21855","Flamengo","Internacional"
"4662","2014-10-22","30","7117","Corinthians","EC Vitória"
"4663","2014-10-22","30","26944","Cruzeiro","Palmeiras"
"4664","2014-10-22","30","7641","Criciúma EC","Atlético-PR"
"4665","2014-10-23","30","8106","Coritiba FC","Botafogo"
"4666","2014-10-23","30","16979","Grêmio","Figueirense FC"
"4667","2014-10-23","30","6178","Santos FC","Fluminense"
"4668","2014-10-23","30","15095","Chapecoense","São Paulo"
"4669","2014-10-23","30","7780","Sport Recife","Goiás EC"
"4670","2014-10-25","31","22537","Fluminense","Atlético-PR"
"4671","2014-10-25","31","24245","Palmeiras","Corinthians"
"4672","2014-10-25","31","7843","Figueirense FC","Cruzeiro"
"4673","2014-10-25","31","13039","Coritiba FC","Grêmio"
"4674","2014-10-25","31","13115","Atlético-MG","Sport Recife"
"4675","2014-10-25","31","8374","EC Vitória","Criciúma EC"
"4676","2014-10-25","31","10334","Chapecoense","Santos FC"
"4677","2014-10-26","31","42391","Botafogo","Flamengo"
"4678","2014-10-26","31","12825","Internacional","EC Bahia"
"4679","2014-10-27","31","31907","São Paulo","Goiás EC"
"4680","2014-11-01","32","17447","Grêmio","EC Vitória"
"4681","2014-11-01","32","3985","Goiás EC","Fluminense"
"4682","2014-11-02","32","28099","Corinthians","Coritiba FC"
"4683","2014-11-02","32","27779","Sport Recife","Figueirense FC"
"4684","2014-11-02","32","5607","Santos FC","Internacional"
"4685","2014-11-02","32","36004","Cruzeiro","Botafogo"
"4686","2014-11-02","32","12388","Criciúma EC","São Paulo"
"4687","2014-11-02","32","31984","Flamengo","Chapecoense"
"4688","2014-11-02","32","17021","Atlético-PR","Atlético-MG"
"4689","2014-11-02","32","15367","EC Bahia","Palmeiras"
"4690","2014-11-08","33","24368","Palmeiras","Atlético-MG"
"4691","2014-11-08","33","10223","Coritiba FC","Fluminense"
"4692","2014-11-09","33","3187","Botafogo","Atlético-PR"
"4693","2014-11-09","33","36615","Sport Recife","Flamengo"
"4694","2014-11-09","33","18035","EC Vitória","São Paulo"
"4695","2014-11-09","33","43456","Grêmio","Internacional"
"4696","2014-11-09","33","15102","Figueirense FC","Chapecoense"
"4697","2014-11-09","33","31089","Corinthians","Santos FC"
"4698","2014-11-09","33","28475","Cruzeiro","Criciúma EC"
"4699","2014-11-09","33","2187","Goiás EC","EC Bahia"
"4700","2014-11-15","34","22608","Fluminense","Botafogo"
"4701","2014-11-15","34","8850","Criciúma EC","Grêmio"
"4702","2014-11-16","34","28250","Flamengo","Coritiba FC"
"4703","2014-11-16","34","4094","Santos FC","Cruzeiro"
"4704","2014-11-16","34","14488","Atlético-PR","Sport Recife"
"4705","2014-11-16","34","11617","EC Bahia","Corinthians"
"4706","2014-11-16","34","20786","Internacional","Goiás EC"
"4707","2014-11-16","34","36764","São Paulo","Palmeiras"
"4708","2014-11-16","34","17327","Atlético-MG","Figueirense FC"
"4709","2014-11-16","34","12749","Chapecoense","EC Vitória"
"4710","2014-11-13","35","22504","São Paulo","Internacional"
"4711","2014-11-19","35","8250","Botafogo","Figueirense FC"
"4712","2014-11-19","35","14861","Atlético-PR","Santos FC"
"4713","2014-11-20","35","7692","EC Vitória","Coritiba FC"
"4714","2014-11-20","35","4639","Criciúma EC","EC Bahia"
"4715","2014-11-20","35","24431","Goiás EC","Corinthians"
"4716","2014-11-20","35","35939","Palmeiras","Sport Recife"
"4717","2014-11-20","35","10123","Atlético-MG","Flamengo"
"4718","2014-11-20","35","29482","Fluminense","Chapecoense"
"4719","2014-11-21","35","40497","Grêmio","Cruzeiro"
"4720","2014-11-22","36","33443","Internacional","Atlético-MG"
"4721","2014-11-23","36","7742","EC Bahia","Atlético-PR"
"4722","2014-11-23","36","30753","Flamengo","Criciúma EC"
"4723","2014-11-23","36","29165","Sport Recife","Fluminense"
"4724","2014-11-23","36","33247","Santos FC","São Paulo"
"4725","2014-11-23","36","56769","Cruzeiro","Goiás EC"
"4726","2014-11-23","36","14718","Figueirense FC","EC Vitória"
"4727","2014-11-23","36","36307","Corinthians","Grêmio"
"4728","2014-11-23","36","18863","Coritiba FC","Palmeiras"
"4729","2014-11-23","36","14343","Chapecoense","Botafogo"
"4730","2014-11-29","37","41148","Internacional","Palmeiras"
"4731","2014-11-29","37","2498","Criciúma EC","Sport Recife"
"4732","2014-11-30","37","20057","Flamengo","EC Vitória"
"4733","2014-11-30","37","18181","Fluminense","Corinthians"
"4734","2014-11-30","37","33334","São Paulo","Figueirense FC"
"4735","2014-11-30","37","4269","Santos FC","Botafogo"
"4736","2014-11-30","37","8067","Chapecoense","Cruzeiro"
"4737","2014-11-30","37","12807","Atlético-PR","Goiás EC"
"4738","2014-11-30","37","5539","EC Bahia","Grêmio"
"4739","2014-11-30","37","19029","Atlético-MG","Coritiba FC"
"4740","2014-12-06","38","38044","Corinthians","Criciúma EC"
"4741","2014-12-06","38","7027","Figueirense FC","Internacional"
"4742","2014-12-07","38","3694","Botafogo","Atlético-MG"
"4743","2014-12-07","38","33496","Sport Recife","São Paulo"
"4744","2014-12-07","38","33151","Palmeiras","Atlético-PR"
"4745","2014-12-07","38","25550","Coritiba FC","EC Bahia"
"4746","2014-12-07","38","45804","Cruzeiro","Fluminense"
"4747","2014-12-07","38","8326","EC Vitória","Santos FC"
"4748","2014-12-07","38","13713","Grêmio","Flamengo"
"4749","2014-12-07","38","1768","Goiás EC","Chapecoense"
"4750","2015-05-09","1","28781","Palmeiras","Atlético-MG"
"4751","2015-05-09","1","5688","Chapecoense","Coritiba FC"
"4752","2015-05-10","1","19185","Fluminense","Joinville-SC"
"4753","2015-05-10","1","11920","Grêmio","Ponte Preta"
"4754","2015-05-10","1","13656","São Paulo","Flamengo"
"4755","2015-05-10","1","11773","Cruzeiro","Corinthians"
"4756","2015-05-10","1","10499","Atlético-PR","Internacional"
"4757","2015-05-10","1","4116","Sport Recife","Figueirense FC"
"4758","2015-05-10","1","6628","Vasco da Gama","Goiás EC"
"4759","2015-05-10","1","7677","Avaí FC","Santos FC"
"4760","2015-05-16","2","11785","Coritiba FC","Grêmio"
"4761","2015-05-16","2","0","Goiás EC","Atlético-PR"
"4762","2015-05-17","2","10144","Corinthians","Chapecoense"
"4763","2015-05-17","2","11004","Figueirense FC","Vasco da Gama"
"4764","2015-05-17","2","28794","Flamengo","Sport Recife"
"4765","2015-05-17","2","7246","Santos FC","Cruzeiro"
"4766","2015-05-17","2","11958","Atlético-MG","Fluminense"
"4767","2015-05-17","2","0","Joinville-SC","Palmeiras"
"4768","2015-05-17","2","0","Ponte Preta","São Paulo"
"4769","2015-05-17","2","10851","Internacional","Avaí FC"
"4770","2015-05-23","3","12690","São Paulo","Joinville-SC"
"4771","2015-05-23","3","4520","Vasco da Gama","Internacional"
"4772","2015-05-24","3","8336","Grêmio","Figueirense FC"
"4773","2015-05-24","3","37337","Palmeiras","Goiás EC"
"4774","2015-05-24","3","14932","Fluminense","Corinthians"
"4775","2015-05-24","3","11918","Avaí FC","Flamengo"
"4776","2015-05-24","3","13510","Atlético-PR","Atlético-MG"
"4777","2015-05-24","3","6374","Chapecoense","Santos FC"
"4778","2015-05-24","3","9639","Cruzeiro","Ponte Preta"
"4779","2015-05-24","3","12285","Sport Recife","Coritiba FC"
"4780","2015-05-30","4","0","Ponte Preta","Chapecoense"
"4781","2015-05-30","4","9906","Coritiba FC","Avaí FC"
"4782","2015-05-31","4","9144","Joinville-SC","Atlético-PR"
"4783","2015-05-31","4","7964","Santos FC","Sport Recife"
"4784","2015-05-31","4","29479","Corinthians","Palmeiras"
"4785","2015-05-31","4","30082","Internacional","São Paulo"
"4786","2015-05-31","4","17958","Atlético-MG","Vasco da Gama"
"4787","2015-05-31","4","3859","Goiás EC","Grêmio"
"4788","2015-05-31","4","25289","Flamengo","Fluminense"
"4789","2015-05-31","4","6211","Figueirense FC","Cruzeiro"
"4790","2015-06-04","5","2894","Vasco da Gama","Ponte Preta"
"4791","2015-06-04","5","13637","Atlético-PR","Figueirense FC"
"4792","2015-06-04","5","6179","Chapecoense","Joinville-SC"
"4793","2015-06-04","5","13847","São Paulo","Santos FC"
"4794","2015-06-04","5","20231","Grêmio","Corinthians"
"4795","2015-06-04","5","13309","Cruzeiro","Flamengo"
"4796","2015-06-04","5","7101","Avaí FC","Atlético-MG"
"4797","2015-06-04","5","23004","Fluminense","Coritiba FC"
"4798","2015-06-05","5","12285","Sport Recife","Goiás EC"
"4799","2015-06-05","5","36199","Palmeiras","Internacional"
"4800","2015-06-06","6","5508","Santos FC","Ponte Preta"
"4801","2015-06-06","6","20156","Flamengo","Chapecoense"
"4802","2015-06-06","6","20092","Atlético-MG","Cruzeiro"
"4803","2015-06-07","6","16952","São Paulo","Grêmio"
"4804","2015-06-07","6","16750","Atlético-PR","Vasco da Gama"
"4805","2015-06-07","6","14131","Joinville-SC","Corinthians"
"4806","2015-06-07","6","35766","Internacional","Coritiba FC"
"4807","2015-06-08","6","13108","Fluminense","Sport Recife"
"4808","2015-06-08","6","9187","Figueirense FC","Palmeiras"
"4809","2015-06-08","6","1105","Goiás EC","Avaí FC"
"4810","2015-06-11","7","10536","Atlético-MG","Santos FC"
"4811","2015-06-13","7","27270","Corinthians","Internacional"
"4812","2015-06-13","7","12043","Coritiba FC","Flamengo"
"4813","2015-06-13","7","8712","Chapecoense","São Paulo"
"4814","2015-06-14","7","5072","Vasco da Gama","Cruzeiro"
"4815","2015-06-14","7","9739","Sport Recife","Joinville-SC"
"4816","2015-06-14","7","9840","Ponte Preta","Goiás EC"
"4817","2015-06-14","7","26181","Palmeiras","Fluminense"
"4818","2015-06-14","7","19625","Grêmio","Atlético-PR"
"4819","2015-06-14","7","8041","Avaí FC","Figueirense FC"
"4820","2015-06-19","8","6244","Figueirense FC","Internacional"
"4821","2015-06-20","8","7674","Santos FC","Corinthians"
"4822","2015-06-20","8","36774","Flamengo","Atlético-MG"
"4823","2015-06-20","8","17206","Sport Recife","Vasco da Gama"
"4824","2015-06-21","8","20814","Grêmio","Palmeiras"
"4825","2015-06-21","8","33643","Cruzeiro","Chapecoense"
"4826","2015-06-21","8","21364","São Paulo","Avaí FC"
"4827","2015-06-21","8","30120","Atlético-PR","Coritiba FC"
"4828","2015-06-21","8","9049","Joinville-SC","Goiás EC"
"4829","2015-06-25","8","7033","Fluminense","Ponte Preta"
"4830","2015-06-27","9","11221","Avaí FC","Grêmio"
"4831","2015-06-27","9","7203","Chapecoense","Sport Recife"
"4832","2015-06-28","9","24786","Corinthians","Figueirense FC"
"4833","2015-06-28","9","55987","Atlético-MG","Joinville-SC"
"4834","2015-06-28","9","29233","Palmeiras","São Paulo"
"4835","2015-06-28","9","4858","Ponte Preta","Atlético-PR"
"4836","2015-06-28","9","12395","Coritiba FC","Cruzeiro"
"4837","2015-06-28","9","2419","Goiás EC","Fluminense"
"4838","2015-06-28","9","14010","Vasco da Gama","Flamengo"
"4839","2015-06-28","9","22475","Internacional","Santos FC"
"4840","2015-07-02","10","7333","Vasco da Gama","Avaí FC"
"4841","2015-07-02","10","23343","Sport Recife","Internacional"
"4842","2015-07-02","10","32742","Palmeiras","Chapecoense"
"4843","2015-07-02","10","12309","Atlético-MG","Coritiba FC"
"4844","2015-07-02","10","22517","Grêmio","Cruzeiro"
"4845","2015-07-02","10","19971","Atlético-PR","São Paulo"
"4846","2015-07-02","10","15731","Joinville-SC","Flamengo"
"4847","2015-07-03","10","26649","Corinthians","Ponte Preta"
"4848","2015-07-03","10","5425","Figueirense FC","Goiás EC"
"4849","2015-07-03","10","11437","Fluminense","Santos FC"
"4850","2015-07-04","11","9531","Coritiba FC","Joinville-SC"
"4851","2015-07-05","11","8188","Cruzeiro","Atlético-PR"
"4852","2015-07-05","11","4349","Chapecoense","Vasco da Gama"
"4853","2015-07-05","11","8116","Avaí FC","Sport Recife"
"4854","2015-07-05","11","10539","São Paulo","Fluminense"
"4855","2015-07-05","11","4942","Santos FC","Grêmio"
"4856","2015-07-05","11","9573","Goiás EC","Corinthians"
"4857","2015-07-05","11","11074","Ponte Preta","Palmeiras"
"4858","2015-07-05","11","17986","Flamengo","Figueirense FC"
"4859","2015-07-05","11","16612","Internacional","Atlético-MG"
"4860","2015-07-09","12","7515","Coritiba FC","Ponte Preta"
"4861","2015-07-09","12","1829","Goiás EC","Santos FC"
"4862","2015-07-09","12","13916","Chapecoense","Grêmio"
"4863","2015-07-09","12","37530","Palmeiras","Avaí FC"
"4864","2015-07-09","12","3891","Figueirense FC","Joinville-SC"
"4865","2015-07-09","12","15812","Vasco da Gama","São Paulo"
"4866","2015-07-09","12","10931","Internacional","Flamengo"
"4867","2015-07-09","12","50684","Atlético-MG","Sport Recife"
"4868","2015-07-10","12","32442","Corinthians","Atlético-PR"
"4869","2015-07-10","12","14339","Fluminense","Cruzeiro"
"4870","2015-07-11","13","8393","Santos FC","Figueirense FC"
"4871","2015-07-11","13","32464","Grêmio","Vasco da Gama"
"4872","2015-07-12","13","4733","Ponte Preta","Atlético-MG"
"4873","2015-07-12","13","59612","São Paulo","Coritiba FC"
"4874","2015-07-12","13","29872","Flamengo","Corinthians"
"4875","2015-07-12","13","10675","Cruzeiro","Goiás EC"
"4876","2015-07-12","13","15648","Atlético-PR","Fluminense"
"4877","2015-07-12","13","10324","Joinville-SC","Internacional"
"4878","2015-07-12","13","5086","Avaí FC","Chapecoense"
"4879","2015-07-12","13","35163","Sport Recife","Palmeiras"
"4880","2015-07-18","14","51055","Flamengo","Grêmio"
"4881","2015-07-18","14","16768","Internacional","Goiás EC"
"4882","2015-07-19","14","36280","Corinthians","Atlético-MG"
"4883","2015-07-19","14","15862","Atlético-PR","Chapecoense"
"4884","2015-07-19","14","41764","Fluminense","Vasco da Gama"
"4885","2015-07-19","14","8016","Figueirense FC","Coritiba FC"
"4886","2015-07-19","14","35853","Sport Recife","São Paulo"
